compound_name	smiles	CID	logBB	BBB+/BBB-	comments
ACETAZOLAMIDE	CC(=O)Nc1nnc(s1)S(=O)(=O)N	1986.0		BBB+	
ACETOPHENAZINE	CC(=O)c1ccc2c(c1)N(c3ccccc3S2)CCCN4CCN(CC4)CCO	17676.0		BBB+	
ALFENTANIL	CCC(=O)N(c1ccccc1)C2(CCN(CC2)CCn3c(=O)n(nn3)CC)COC	51263.0		BBB+	
ALPRAZOLAM	Cc1nnc2n1-c3ccc(cc3C(=NC2)c4ccccc4)Cl	2118.0		BBB+	
AMANTADINE	C1C2CC3CC1CC(C2)(C3)N	2130.0		BBB+	
AMINOPHYLLINE	Cn1c2c(c(=O)n(c1=O)C)[nH]cn2	2153.0		BBB+	
AMISULPRIDE	CCN1CCCC1CNC(=O)c2cc(c(cc2OC)N)S(=O)(=O)CC	2159.0		BBB+	
AMITRIPTYLINE	CN(C)CCC=C1c2ccccc2CCc3c1cccc3	2160.0		BBB+	
AMPHETAMINE	CC(Cc1ccccc1)N	3007.0		BBB+	
AMOBARBITAL	CCC1(C(=O)NC(=O)NC1=O)CCC(C)C	2164.0		BBB+	
ANIRACETAM	COc1ccc(cc1)C(=O)N2CCCC2=O	2196.0		BBB+	
APOMORPHINE	CN1CCc2cccc-3c2C1Cc4c3c(c(cc4)O)O	2215.0		BBB+	
ATOMOXETINE	Cc1ccccc1OC(CCNC)c2ccccc2	6850813.0		BBB+	
AZATADINE	CN1CCC(=C2c3ccccc3CCc4c2nccc4)CC1	19861.0		BBB+	
BACLOFEN	c1cc(ccc1C(CC(=O)O)CN)Cl	2284.0		BBB+	
BENPERIDOL	c1ccc2c(c1)[nH]c(=O)n2C3CCN(CC3)CCCC(=O)c4ccc(cc4)F	16363.0		BBB+	
BENZHEXOL	c1ccc(cc1)C(CCN2CCCCC2)(C3CCCCC3)O	5572.0		BBB+	
BENZPHETAMINE	CC(Cc1ccccc1)N(C)Cc2ccccc2	2341.0		BBB+	
BENZTROPINE	CN1C2CCC1CC(C2)OC(c3ccccc3)c4ccccc4	2344.0		BBB+	
BETAHISTINE	CNCCc1ccccn1	2366.0		BBB+	
BIPERIDEN	c1ccc(cc1)C(CCN2CCCCC2)(C3CC4CC3C=C4)O	2381.0		BBB+	
BROMAZEPAM	c1ccnc(c1)C2=NCC(=O)Nc3c2cc(cc3)Br	2441.0		BBB+	
